TurbID,Day,Tmstamp,Wspd,Wdir,Etmp,Itmp,Ndir,Pab1,Pab2,Pab3,Prtv,Patv
1,19,10:30,9.27,-0.64,28.07,39.87,22.55,1,1,1,-0.27,1189.81
1,19,10:40,9.77,1.01,28.35,40.06,21.82,1.01,1.01,1.01,-0.28,1287.49
1,19,10:50,10.27,-1.58,28.58,40.13,24.16,1.01,1.01,1.01,-0.23,1403.03
1,19,11:00,9.4,6.65,28.97,40.31,20.56,1.52,1.52,1.52,-0.2,528.21
1,19,11:10,9.27,3.28,29.66,41.02,27.69,1.24,1.24,1.24,-0.12,777.75
1,19,11:20,9.31,-0.53,29.45,40.39,32.51,1.01,1.01,1.01,-0.26,1242.6
1,19,11:30,10.18,-0.09,29.55,40.41,29.13,1.02,1.02,1.02,-0.18,1332.08
1,19,11:40,9.44,0.27,29.76,40.52,27.36,1,1,1,-0.23,1231.53
1,19,11:50,10.14,0.08,29.87,40.68,37.45,1.01,1.01,1.01,-0.21,1340.17
1,19,12:00,10.07,-1.34,30.17,41.04,31.19,1.02,1.02,1.02,-0.28,1338.57
1,19,12:10,8.78,0.1,30.3,41.27,27.36,1,1,1,-0.22,1107.03
1,19,12:20,10.05,-1.01,30.49,41.5,33.8,1.01,1.01,1.01,-0.24,1232.01
1,19,12:30,8.52,0.7,30.68,41.67,34.63,1,1,1,-0.25,1030.84
1,19,12:40,10.28,0.53,30.95,41.91,31.02,1.02,1.02,1.02,-0.18,1384.97
1,19,12:50,10.08,-0.95,31.04,41.9,25.86,1.02,1.02,1.02,-0.28,1320.24
1,19,13:00,9.27,0.3,31.16,42.06,30.59,1.01,1.01,1.01,-0.19,1141.42
1,19,13:10,8.87,-1.23,31.38,42.44,24.05,1,1,1,-0.29,1134.66
1,19,13:20,9.38,-1.11,31.47,42.6,32.07,1.01,1.01,1.01,-0.24,1208.8
1,19,13:30,8.45,-1.58,31.59,42.68,23.75,1,1,1,-0.25,977.22
1,19,13:40,9.88,2.01,31.74,42.93,31.65,1.01,1.01,1.01,-0.21,1293.09
1,19,13:50,7.55,0.49,31.75,42.97,21.39,1,1,1,-0.27,816.49
1,19,14:00,8.56,-0.11,31.93,43.15,32.56,1.11,1.11,1.11,-0.01,873.59
1,19,14:10,6.77,-0.47,31.97,43.06,27.45,1,1,1,-0.17,728.41
1,19,14:20,7.27,-0.34,32.23,43.13,26.26,1,1,1,-0.25,767.48
1,19,14:30,8.44,-0.12,32.42,43.47,18.25,1,1,1,-0.28,968.97
1,19,14:40,7.1,0.84,32.36,43.37,22.46,1,1,1,-0.26,753.9
1,19,14:50,7.47,-2.11,32.53,43.51,16.42,1,1,1,-0.27,778.88
1,19,15:00,7.75,2.53,32.72,43.52,22.94,1,1,1,-0.26,868.41
1,19,15:10,7.92,-1.42,32.81,43.44,21.92,1,1,1,-0.21,894.92
1,19,15:20,7.17,1.59,32.88,43.56,34.07,1,1,1,-0.21,727.52
1,19,15:30,7.94,-5.32,33.09,43.73,20.91,1,1,1,-0.29,850.96
1,19,15:40,7.97,2.24,33.05,43.63,1.83,1,1,1,-0.24,947.11
1,19,15:50,7.91,0.24,33.16,43.65,17.93,1,1,1,-0.22,894.91
1,19,16:00,8.18,0.6,33.36,43.76,17.52,1.01,1.01,1.01,-0.29,930.7
1,19,16:10,7.69,-1.99,33.43,43.98,16.1,1,1,1,-0.26,834.47
1,19,16:20,8.04,-0.73,33.49,44,30.17,1,1,1,-0.24,898.1
1,19,16:30,9.19,-0.38,33.61,44.05,20.99,1,1,1,-0.2,1142.86
1,19,16:40,7.71,2.29,33.69,44,16.15,1,1,1,-0.24,864.44
1,19,16:50,8.47,-1.66,33.75,44.3,29.12,1,1,1,-0.21,1010.16
1,19,17:00,6.45,1.23,33.7,44.28,38.21,1,1,1,-0.19,610.48
1,19,17:10,5.14,-0.36,33.94,44.34,34.16,0.99,0.99,0.99,-0.25,340.21
1,19,17:20,8.09,-0.42,33.98,44.64,20.68,1,1,1,-0.34,950.77
1,19,17:30,8.74,-0.48,33.9,44.52,29.06,1,1,1,-0.14,1073.18
1,19,17:40,9.45,-2.14,33.87,44.31,14.59,1.01,1.01,1.01,-0.19,1216.59
1,19,17:50,9.25,-0.43,33.82,44.3,-1.49,1,1,1,-0.26,1185.58
1,19,18:00,8.87,-3.05,33.87,44.5,8.13,1,1,1,-0.21,1073
1,19,18:10,9.46,2.58,33.82,44.58,10.58,1.02,1.02,1.02,-0.22,1168.56
1,19,18:20,9.19,1.47,33.75,44.59,3.93,1.01,1.01,1.01,-0.19,1158.24
1,19,18:30,9.21,-2.64,33.72,44.57,13.38,1.01,1.01,1.01,-0.26,1100.33
1,19,18:40,9.22,-0.9,33.7,44.58,11.46,1,1,1,-0.22,1128.93
1,19,18:50,9.24,-1.53,33.6,44.54,7.41,1,1,1,-0.21,1152.33
1,19,19:00,9.14,0.93,33.59,44.62,4.32,1,1,1,-0.23,1089.72
1,19,19:10,9.56,0.69,33.53,44.53,14.28,1,1,1,-0.22,1206.16
1,19,19:20,8.73,-0.4,33.34,44.43,4.12,1,1,1,-0.2,1042.46
1,19,19:30,8.32,-1.01,33.26,44.54,3.28,1,1,1,-0.2,963.81
1,19,19:40,9.36,0.3,33.2,44.63,5.98,1,1,1,-0.24,1170.44
1,19,19:50,8.76,-1.62,33.13,44.46,4.14,1,1,1,-0.27,1042.37
1,19,20:00,9.37,-2.43,33.07,44.4,-2.29,1,1,1,-0.25,1217.72
1,19,20:10,8.79,-0.07,32.95,44.35,0.99,1,1,1,-0.22,1060.4
1,19,20:20,8.51,2.23,32.81,44.37,-5.68,1,1,1,-0.17,1014.84
1,19,20:30,8.09,0.56,32.69,44.35,5.12,1,1,1,-0.27,919.63
1,19,20:40,7.32,-0.18,32.52,44.19,9.86,1,1,1,-0.26,729.05
1,19,20:50,6.42,-2.05,32.28,44.02,12.46,1,1,1,-0.3,538.68
1,19,21:00,7.74,2.98,32.15,43.95,3.96,1,1,1,-0.26,788.41
1,19,21:10,7.29,0.67,31.97,43.67,10.33,1,1,1,-0.22,732.77
1,19,21:20,4.69,4.16,31.69,42.9,17.12,0.99,0.99,0.99,-0.22,257.77
1,19,21:30,4.11,-1.81,31.34,42.41,13.98,0.99,0.99,0.99,-0.24,188.48
1,19,21:40,4.94,5.46,31.04,42.17,24,0.99,0.99,0.99,-0.28,293.15
1,19,21:50,7.04,-4.92,30.79,42.19,33.55,1,1,1,-0.28,616.25
1,19,22:00,6.77,0.83,30.79,42.12,13.55,1,1,1,-0.24,570.26
1,19,22:10,7.15,2.16,30.65,41.87,18.58,1,1,1,-0.24,612.65
1,19,22:20,7.88,0.04,30.42,41.51,19.08,1,1,1,-0.25,772.15
1,19,22:30,8.43,-2.31,30.26,40.92,18.06,1,1,1,-0.23,877.77
1,19,22:40,7.88,-2.22,30.03,40.73,11.49,1,1,1,-0.26,733.4
1,19,22:50,7.47,-1.91,29.79,40.7,4.64,1,1,1,-0.24,705.99
1,19,23:00,7.95,-5.3,29.7,40.58,3.9,1,1,1,-0.23,796.44
1,19,23:10,9.05,-5.85,29.75,40.49,3.9,1,1,1,-0.22,1083.61
1,19,23:20,9.85,-0.18,29.88,40.47,-2.98,1,1,1,-0.25,1362.2
1,19,23:30,10.4,0.79,29.96,40.49,-3.73,1,1,1,-0.18,1463.55
1,19,23:40,10.51,0.97,30,40.49,-3.73,1,1,1,-0.3,1474.68
1,19,23:50,10.51,1.27,30,40.6,-3.73,1,1,1,-0.23,1483.67
1,20,00:00,10.95,4.15,30.04,40.74,-3.73,1.01,1.01,1.01,-0.24,1516.59
1,20,00:10,11.01,5.21,30.08,40.87,-3.73,1.01,1.01,1.01,-0.27,1510.54
1,20,00:20,10.85,2.81,30,41,-3.73,1,1,1,-0.27,1507.68
1,20,00:30,10.9,4.08,30,41.17,-3.73,1,1,1,-0.21,1503.67
1,20,00:40,10.63,5.82,30,41.22,-3.73,1,1,1,-0.24,1469.88
1,20,00:50,10.53,-2.16,29.94,41.25,2.9,1,1,1,-0.24,1449.74
1,20,01:00,10.47,-5.04,29.89,41.29,3.83,1,1,1,-0.22,1450.99
1,20,01:10,10.32,-4.84,29.79,41.43,3.83,1,1,1,-0.23,1381.91
1,20,01:20,10.21,-5.68,29.7,41.43,3.83,1,1,1,-0.17,1374.99
1,20,01:30,9.98,-5.77,29.69,41.6,3.51,1,1,1,-0.26,1337.28
1,20,01:40,9.67,2.87,29.59,41.85,-3.73,1,1,1,-0.29,1273.74
1,20,01:50,9.56,1.87,29.48,41.85,0.58,1,1,1,-0.29,1222.62
1,20,02:00,9.43,-2.65,29.4,41.69,3.83,1,1,1,-0.18,1204.57
1,20,02:10,9.14,-1.32,29.3,41.56,3.83,1,1,1,-0.24,1142.48
1,20,02:20,8.74,-0.23,29.24,41.66,3.83,1,1,1,-0.16,1039.38
1,20,02:30,8.42,0.52,29.09,41.62,3.83,1,1,1,-0.25,990.01
1,20,02:40,8.81,4.41,29,41.6,4.79,1,1,1,-0.24,1080.54
1,20,02:50,9,-2.06,28.92,41.36,11.42,1,1,1,-0.23,1110.37
1,20,03:00,9.06,0.05,28.81,41.17,11.42,1,1,1,-0.25,1124.81
1,20,03:10,5,3.45,28.07,41.08,24.68,1.16,1.16,1.16,-0.02,246.88
1,20,03:20,5.06,-1,27.07,40.04,26.18,0.99,0.99,0.99,-0.24,315.03
1,20,03:30,5.7,-0.69,26.86,39.64,16.51,1,1,1,-0.21,406.01
1,20,03:40,5.02,-3.89,26.6,38.93,16.51,0.99,0.99,0.99,-0.22,277.71
1,20,03:50,4.89,-1.45,26.45,38.52,16.51,0.99,0.99,0.99,-0.22,259.53
1,20,04:00,4.51,-3.28,26.02,37.97,13.54,0.99,0.99,0.99,-0.24,239.81
1,20,04:10,4.93,2.48,25.71,37.33,5.82,0.99,0.99,0.99,-0.23,293.77
1,20,04:20,4.91,0.6,26.1,37.07,0.77,0.99,0.99,0.99,-0.24,285.45
1,20,04:30,4.99,-1.97,26.22,36.91,6.28,0.99,0.99,0.99,-0.23,254.89
1,20,04:40,5.04,-2.64,25.88,36.63,0.36,0.99,0.99,0.99,-0.25,254.86
1,20,04:50,6.3,-1.97,25.49,36.36,-0.03,1,1,1,-0.25,439.34
1,20,05:00,6.24,2.37,25.8,36.52,-5.58,1,1,1,-0.24,455.07
1,20,05:10,5.75,0.95,26.08,36.34,-0.07,0.99,0.99,0.99,-0.26,395.21
1,20,05:20,5.31,1.85,26.2,36.06,3.95,0.99,0.99,0.99,-0.25,356.8
1,20,05:30,4.98,0.52,26.2,35.87,1.4,0.99,0.99,0.99,-0.23,300.69
1,20,05:40,5.01,3.18,26.28,35.72,-0.03,0.99,0.99,0.99,-0.25,304.8
1,20,05:50,4.95,4.34,26.29,35.63,1.5,0.99,0.99,0.99,-0.26,304.55
1,20,06:00,4.72,-4.27,26.26,35.51,8.64,0.99,0.99,0.99,-0.22,271.9
1,20,06:10,5.11,-3.44,26.2,35.49,2.29,0.99,0.99,0.99,-0.24,308.98
1,20,06:20,5.26,-1.21,26.2,35.49,0.03,0.99,0.99,0.99,-0.25,333.29
1,20,06:30,5.04,-1.89,26.2,35.44,0.03,0.99,0.99,0.99,-0.2,302.04
1,20,06:40,5.33,-2.17,26.27,35.36,-3.47,0.99,0.99,0.99,-0.24,320.69
1,20,06:50,5.22,1.69,26.29,35.31,-3.02,0.99,0.99,0.99,-0.25,309.76
1,20,07:00,5.27,-2.36,26.35,35.27,0.03,0.99,0.99,0.99,-0.28,322.44
1,20,07:10,5.24,-1.97,26.46,35.35,0.03,0.99,0.99,0.99,-0.22,320.71
1,20,07:20,5.15,0.91,26.54,35.4,0.03,0.99,0.99,0.99,-0.25,323.24
1,20,07:30,5.06,3.02,26.64,35.47,2.25,0.99,0.99,0.99,-0.25,303.75
1,20,07:40,4.85,-0.1,26.75,35.57,7.66,0.99,0.99,0.99,-0.23,272.58
1,20,07:50,5,-0.48,26.83,35.63,7.66,0.99,0.99,0.99,-0.26,292.79
1,20,08:00,5.59,3.81,26.94,35.8,7.66,0.99,0.99,0.99,-0.27,380.45
1,20,08:10,6.2,4.33,27.2,36.12,7.93,1,1,1,-0.29,474.41
1,20,08:20,6.21,-1.96,27.39,36.31,15.29,1,1,1,-0.27,482.89
1,20,08:30,4.06,-2.9,27.41,36.14,11.04,0.99,0.99,0.99,-0.25,205.05
1,20,08:40,5.01,2.66,27.64,36.22,8.39,0.99,0.99,0.99,-0.26,316.96
1,20,08:50,5.36,0.57,27.91,36.33,19.06,0.99,0.99,0.99,-0.28,376.36
1,20,09:00,5.38,1.6,28.14,36.72,22.85,0.99,0.99,0.99,-0.24,380.99
1,20,09:10,5.48,2.47,28.41,36.76,28.84,0.99,0.99,0.99,-0.28,383.34
1,20,09:20,5.52,0.33,28.6,37.13,38.12,0.99,0.99,0.99,-0.28,395.18
1,20,09:30,5.2,0.03,28.81,37.23,34.42,0.99,0.99,0.99,-0.23,335.36
1,20,09:40,5.28,-0.07,28.97,37.34,33.08,0.99,0.99,0.99,-0.25,353.3
1,20,09:50,5.02,-0.97,29.19,37.43,36.78,0.99,0.99,0.99,-0.25,309.43
1,20,10:00,5.31,-1.32,29.44,37.74,36.49,0.99,0.99,0.99,-0.24,358
1,20,10:10,4.32,-0.76,29.75,38.02,35.35,0.99,0.99,0.99,-0.24,237.92
1,20,10:20,4.05,0.64,30.01,38.29,31.27,0.99,0.99,0.99,-0.22,192.96
1,20,10:30,4.22,-2.92,30.22,38.43,30.9,0.99,0.99,0.99,-0.24,219.63
1,20,10:40,3.55,-0.27,30.52,38.68,26.11,0.99,0.99,0.99,-0.2,154.65
1,20,10:50,4.22,-2.82,30.9,39.07,31.93,0.99,0.99,0.99,-0.26,218.61
1,20,11:00,4.68,3.43,31.19,39.29,19.6,0.99,0.99,0.99,-0.25,293.02
1,20,11:10,4.64,-2.14,31.34,39.36,28.21,0.99,0.99,0.99,-0.27,302.92
1,20,11:20,4.64,1.34,31.49,39.41,27.61,0.99,0.99,0.99,-0.2,289.96
1,20,11:30,5.68,-3.41,31.62,39.58,30.14,0.99,0.99,0.99,-0.24,427.59
1,20,11:40,5.82,-1.16,31.7,39.91,22.75,1,1,1,-0.23,447.87
1,20,11:50,5.36,1.91,31.83,40.05,12.45,0.99,0.99,0.99,-0.26,417.36
1,20,12:00,6.04,-0.29,31.99,40.35,19.29,1,1,1,-0.25,547.63
1,20,12:10,6.12,-2.36,32.1,40.54,5.66,1,1,1,-0.21,526.41
1,20,12:20,3.44,-0.76,32.35,40.49,-16.8,0.99,0.99,0.99,-0.2,157.25
1,20,12:30,5.06,-0.5,32.81,41.34,25.07,1.15,1.15,1.15,-0.07,299.33
1,20,12:40,7.09,3.15,32.99,41.46,52.87,1,1,1,-0.25,699.93
1,20,12:50,6.06,-0.71,33.02,41.36,37.3,1,1,1,-0.19,572.29
1,20,13:00,5.75,0.1,33.13,41.44,35.22,0.99,0.99,0.99,-0.25,471.31
1,20,13:10,3.93,-0.52,33.33,41.59,42.58,0.99,0.99,0.99,-0.22,216.53
1,20,13:20,6.38,-2.31,33.64,41.94,34.87,1,1,1,-0.27,566.61
1,20,13:30,6.31,3.32,33.79,42.39,22.3,1,1,1,-0.23,589.43
1,20,13:40,6.92,0.63,34.05,42.43,36.12,1,1,1,-0.28,720.59
1,20,13:50,7.68,2.12,34.15,42.6,51.62,1,1,1,-0.19,866.48
1,20,14:00,6.88,-3.89,34.27,42.75,55.11,1,1,1,-0.26,654.77
1,20,14:10,5.85,3.02,34.48,43.01,56.62,1,1,1,-0.14,570.17
1,20,14:20,7.12,-0.37,34.73,43.21,61.52,1,1,1,-0.27,787.5
1,20,14:30,6.09,0.17,34.61,43.36,61.66,1,1,1,-0.26,558
1,20,14:40,5.73,4.29,34.39,43.26,65.1,0.99,0.99,0.99,-0.22,492.51
1,20,14:50,4.69,-1.39,34.42,43.24,93.03,0.99,0.99,0.99,-0.27,281.45
1,20,15:00,6.96,-6.02,34.63,43.46,62.68,1,1,1,-0.27,719.54
1,20,15:10,5.16,0.13,34.81,43.75,33.23,0.99,0.99,0.99,-0.25,381.89
1,20,15:20,4.13,0.68,35.02,44,45.29,0.99,0.99,0.99,-0.24,267.42
1,20,15:30,4.65,-0.64,35.38,44.34,42.43,0.99,0.99,0.99,-0.3,359.96
1,20,15:40,4.8,-5,35.42,44.52,11.71,0.99,0.99,0.99,-0.19,329.73
1,20,15:50,2.77,43.29,35.36,44.51,-43.95,1.48,1.48,1.48,-0.29,-3.13
1,20,16:00,5.76,23.9,35.86,45.94,32.34,1.49,1.49,1.49,-0.07,103.92
1,20,16:10,3.97,-6.56,35.33,44.63,42.63,0.99,0.99,0.99,-0.25,165.05
1,20,16:20,2.11,-2.58,35.09,43.97,-16.39,0.99,0.99,0.99,-0.25,40.1
1,20,16:30,2.03,9.33,35.12,44.09,28.53,1.26,1.26,1.26,-0.17,29.48
1,20,16:40,4.96,3.28,35.48,45.05,34.41,1.19,1.19,1.19,-0.01,186.48
1,20,16:50,3.88,-1.34,35.25,43.87,27.86,0.99,0.99,0.99,-0.21,160.07
1,20,17:00,4.71,-1.06,35.12,43.43,21.76,0.99,0.99,0.99,-0.29,277.88
1,20,17:10,5.82,3.89,35.15,43.4,45.4,0.99,0.99,0.99,-0.23,467.48
1,20,17:20,3.81,1.75,35.2,43.42,47.93,0.99,0.99,0.99,-0.25,195.27
1,20,17:30,1.93,-6.09,35.3,43.57,25.44,1.18,1.18,1.18,-0.18,27.84
1,20,17:40,1.4,22.66,35.71,45.14,13.69,1.9,1.9,1.9,0,-0.3
1,20,17:50,2.78,7.91,36.23,46.65,15.66,1.9,1.9,1.9,0,-0.3
1,20,18:00,2.25,-1.91,36.46,46.53,33.96,1.03,1.03,1.03,-0.03,43.54
1,20,18:10,1.77,0.33,36.04,44.78,33.96,0.99,0.99,0.99,-0.23,19.82
1,20,18:20,2.51,3.37,35.73,44.23,30.26,0.99,0.99,0.99,-0.25,71.05
1,20,18:30,2.47,5.79,35.54,43.83,38.99,1,1,1,-0.04,78.87
1,20,18:40,1.81,-0.43,35.4,43.59,74.83,1,1,1,-0.04,31.01
1,20,18:50,2.8,4.59,35.23,43.32,81.54,0.99,0.99,0.99,-0.23,101.37
1,20,19:00,3.16,0.55,35.03,43.02,117.31,0.99,0.99,0.99,-0.25,110.83
1,20,19:10,3.59,-4.67,34.81,42.85,79.01,0.99,0.99,0.99,-0.25,151.89
1,20,19:20,2.79,0.19,34.79,42.65,75.97,0.99,0.99,0.99,-0.23,85.34
1,20,19:30,1.83,6.31,34.75,42.69,85.46,1.22,1.22,1.22,-0.24,31.99
1,20,19:40,1.75,2.87,34.93,44.03,87.58,1.9,1.9,1.9,-0.3,-0.3
1,20,19:50,1.82,33.51,35.25,45.15,87.58,1.9,1.9,1.9,-0.3,-0.3
1,20,20:00,6.08,-47.9,35.51,45.33,21.14,1.72,1.72,1.72,-0.12,67.01
1,20,20:10,7.16,-3.19,34.94,44.09,-4.57,1,1,1,-0.26,643.28
1,20,20:20,6.72,-2.09,34.29,42.94,-4.24,1,1,1,-0.27,547.4
1,20,20:30,6.81,3.43,34.05,42.62,-0.15,1,1,1,-0.28,562.68
1,20,20:40,7.71,-0.52,33.92,42.41,21.58,1,1,1,-0.27,746.08
1,20,20:50,7.17,-2,33.77,42.42,24.88,1,1,1,-0.25,678.33
1,20,21:00,8.61,-0.82,33.61,42.44,24.88,1,1,1,-0.25,971.59
1,20,21:10,8.15,-3.89,33.41,42.34,24.88,1,1,1,-0.24,864.25
1,20,21:20,8.2,-2.29,33.24,42.39,18.61,1,1,1,-0.21,869.62
1,20,21:30,8.76,-1.28,33.02,42.46,11.32,1,1,1,-0.24,1053.16
1,20,21:40,9,4.03,32.81,42.48,11.19,1,1,1,-0.2,1093.08
1,20,21:50,8.5,1.48,32.64,42.4,17.25,1,1,1,-0.23,963.32
1,20,22:00,7.88,-0.57,32.51,42.46,17.25,1,1,1,-0.28,802.37
1,20,22:10,6.42,-2.93,32.45,42.61,15.22,1,1,1,-0.27,485.23
1,20,22:20,6.88,-0.76,32.45,42.89,9.66,1,1,1,-0.25,573.54
1,20,22:30,6.65,4.15,32.47,42.98,9.66,1,1,1,-0.25,544.76
1,20,22:40,5.98,2.85,32.55,42.68,9.66,1,1,1,-0.25,421.72
1,20,22:50,6.79,2.74,32.49,42.48,9.66,1,1,1,-0.28,522.21
1,20,23:00,7.02,-0.72,32.49,42.56,9.66,1,1,1,-0.28,593.03
1,20,23:10,6.63,-5.26,32.54,42.52,8.31,1,1,1,-0.26,509.04
1,20,23:20,5.74,-3.17,32.53,42.26,0.21,0.99,0.99,0.99,-0.26,379.49
1,20,23:30,5.81,-1.18,32.37,42.19,-5.42,0.99,0.99,0.99,-0.26,403.39
1,20,23:40,5.31,1.54,32.29,41.98,-5.42,0.99,0.99,0.99,-0.27,343.44
1,20,23:50,5.43,2.5,32.22,41.68,7.22,0.99,0.99,0.99,-0.26,363.17
1,21,00:10,5.42,-3.06,32,41.56,36.67,0.99,0.99,0.99,-0.22,346.47
1,21,00:20,3.46,5.76,32.25,41.31,4.49,0.99,0.99,0.99,-0.22,146.25
1,21,00:30,4.35,2.14,32.36,41.49,28.95,0.99,0.99,0.99,-0.28,243.46
1,21,00:40,8.07,-1.35,32.26,41.62,28.95,1,1,1,-0.28,901.94
1,21,00:50,7.39,0.27,32.13,41.55,28.58,1,1,1,-0.26,722.1
1,21,01:00,8.26,1.55,32.07,41.59,28.74,1,1,1,-0.31,947.55
1,21,01:10,8.87,-0.77,32.13,41.58,30.6,1,1,1,-0.24,1055.03
1,21,01:20,7.67,-0.91,32,41.54,26.73,1,1,1,-0.21,778.15
1,21,01:30,7.06,-2.44,31.98,41.83,24.47,1,1,1,-0.29,655.85
1,21,01:40,5.39,-1.26,31.96,41.86,30.99,1,1,1,-0.16,410.82
1,21,01:50,2.07,-3.43,31.87,41.84,21.53,0.99,0.99,0.99,-0.26,35.65
1,21,02:00,4.69,-5.13,31.76,42.01,10.85,0.99,0.99,0.99,-0.23,228.55
1,21,02:10,3.22,-3.97,31.87,41.82,-11.92,0.99,0.99,0.99,-0.23,114.47
1,21,02:20,3.54,3.59,31.71,41.56,-17.57,0.99,0.99,0.99,-0.24,148.66
1,21,02:30,4.45,-0.82,31.46,41.13,-20.34,0.99,0.99,0.99,-0.23,235.78
1,21,02:40,4.76,0.7,31.43,40.91,-14.46,0.99,0.99,0.99,-0.23,267.92
1,21,02:50,5.46,1.36,31.4,40.67,-6.66,0.99,0.99,0.99,-0.23,341.35
1,21,03:00,4.92,1.59,31.36,40.37,-0.51,0.99,0.99,0.99,-0.24,269.08
1,21,03:10,6.37,2.57,31.25,40.35,16.19,0.99,0.99,0.99,-0.28,464.32
1,21,03:20,7.35,-0.67,31.16,40.49,26.16,1,1,1,-0.26,687.94
1,21,03:30,5.88,-4.24,31.24,40.43,4.44,1,1,1,-0.19,634.83
1,21,03:40,3.97,0.75,31.39,40.48,-1.37,1,1,1,-0.06,196.02
1,21,03:50,9.2,1.42,31.4,40.81,-8,1.01,1.01,1.01,-0.31,1083.29
1,21,04:00,7.95,-0.81,31.37,40.49,-15.5,1,1,1,-0.18,869.44
1,21,04:10,8.44,0.36,31.2,40.49,-0.73,1,1,1,-0.22,1036.92
1,21,04:20,6.52,-1.33,30.91,40.42,-25.15,1,1,1,-0.26,621.49
1,21,04:30,4.34,1.06,30.94,40.47,-17.16,0.99,0.99,0.99,-0.18,299.62
1,21,04:40,3.45,0.7,30.99,40.68,0.04,0.99,0.99,0.99,-0.23,139.02
1,21,04:50,5.46,2.35,30.92,40.77,19.12,0.99,0.99,0.99,-0.24,347.15
1,21,05:00,3.31,-0.8,30.83,40.58,19.36,0.99,0.99,0.99,-0.22,131.11
1,21,05:10,3.59,2.21,30.93,40.57,19.42,0.99,0.99,0.99,-0.25,183.69
1,21,05:20,6.2,2.46,31.07,40.73,39.3,1,1,1,-0.25,567.32
1,21,05:30,6.32,-0.32,31.03,40.68,48.22,1,1,1,-0.22,543.45
1,21,05:40,5.02,1.79,30.97,40.25,32.26,1,1,1,-0.26,363.12
1,21,05:50,6.45,-1.07,30.86,40.44,29.97,1,1,1,-0.25,535.2
1,21,06:00,5.68,-3.43,30.79,40.35,34.33,0.99,0.99,0.99,-0.2,387.72
1,21,06:10,5.37,-0.9,30.59,39.97,-14.73,0.99,0.99,0.99,-0.26,351.98
1,21,06:20,7,-0.13,30.49,40.07,1.25,1,1,1,-0.28,628.79
1,21,06:30,7.15,-1.03,30.44,40.09,-5.94,1,1,1,-0.23,648.45
1,21,06:40,5.92,-1.55,30.12,39.91,-33.22,1,1,1,-0.23,520.28
1,21,06:50,6.23,-1.03,29.94,39.64,-41.59,1,1,1,-0.25,590.78
1,21,07:00,9.46,-5.59,29.98,39.81,-55.8,1.02,1.02,1.02,-0.29,1125.91
1,21,07:10,8.41,2.32,30.35,39.49,-73.76,1,1,1,-0.25,1059.43
1,21,07:20,7.94,0.88,30.36,39.46,-62.17,1,1,1,-0.22,995.25
1,21,07:30,7.03,2.65,30.46,39.89,-49.1,1,1,1,-0.23,773.26
1,21,07:40,7.36,-0.29,30.43,40.15,-44.61,1,1,1,-0.25,762.14
1,21,07:50,10.23,0.38,30.11,40.09,-48.81,1.03,1.03,1.03,-0.21,1299.33
1,21,08:00,11.35,1.02,30.2,39.68,-44.59,1.06,1.06,1.06,-0.25,1267.62
1,21,08:10,8.33,-1.73,30.15,39.09,-23.83,1.03,1.03,1.03,-0.15,830.91
1,21,08:20,5.89,-12.01,30.54,40.01,-98.61,1.69,1.69,1.69,-0.13,31.7
1,21,08:30,5.18,1.55,30.57,40.49,-81.25,1,1,1,-0.22,484.35
1,21,08:40,6.38,5.84,30.33,40.15,-48.8,1,1,1,-0.27,637.05
1,21,08:50,4.1,-2.4,30.47,40.21,-38.53,0.99,0.99,0.99,-0.25,225.91
1,21,09:00,4.99,1.03,30.34,40.3,-32.34,0.99,0.99,0.99,-0.29,366.66
1,21,09:10,6.51,-5.26,30.15,40.34,-34.78,1,1,1,-0.26,628.16
1,21,09:20,5.2,3.71,30.03,39.99,-60.97,1,1,1,-0.22,355.93
1,21,09:30,2.25,-19.69,30.1,39.78,-78.86,1.25,1.25,1.25,-0.25,53.97
1,21,09:40,3.16,66.32,30.66,41.45,-113.84,1.9,1.9,1.9,-0.3,-0.3
1,21,09:50,3.51,40.51,31.24,42.78,-25.67,1.77,1.77,1.77,-0.11,23.73
1,21,10:00,4.52,-4.62,31.01,41.67,-8.1,0.99,0.99,0.99,-0.21,253.65
1,21,10:10,3.71,1.45,30.59,39.98,-13.03,0.99,0.99,0.99,-0.21,164.03
1,21,10:20,4.07,-3.38,30.59,39.63,-8.96,0.99,0.99,0.99,-0.24,187.13
1,21,10:30,2.94,2.58,30.7,39.46,-13.76,0.99,0.99,0.99,-0.2,124.14
1,21,10:40,1.63,6.85,30.83,39.73,5.52,1,1,1,-0.02,19.61
1,21,10:50,1.09,13.02,30.99,40.24,19.42,1.51,1.51,1.51,-0.26,1.27
1,21,11:00,1.33,51.5,31.59,42.02,19.42,1.9,1.9,1.9,-0.3,-0.3
1,21,11:10,2.87,51.26,32.1,43.03,19.81,1.9,1.9,1.9,-0.3,-0.3
1,21,11:20,2.56,3.77,32.28,43.34,63.75,1.71,1.71,1.71,-0.18,-0.31
1,21,11:30,2.21,-53.31,32.59,43.76,74.8,1.9,1.9,1.9,0,-0.3
1,21,11:40,2.16,-78.42,32.93,44.04,74.8,1.9,1.9,1.9,0,-0.3
1,21,11:50,1.02,-112.57,33.38,44.5,74.8,1.9,1.9,1.9,0,-0.3
1,21,12:00,0.97,-93.67,33.84,44.97,74.8,1.9,1.9,1.9,0,-0.3
